"M-0516","xícara","","Séc. XX","Japão","porcelana branca com policromia.","5,0 x 9,1 x 7,7 (na borda)","Decorada com motivos florais e dragão.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0517","colher de sal","","Séc. XIX. 1845.","Londres.","Prata com banho de ouro.","1,0 x 2,4 x 9,8","4 exemplares. Cabo em forma de sereia.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0518","prato","Manufatura  de Capodimonte","Séc. XIX. 1830-1890","Itália. Nápoles.","Porcelana branca com policromia e tinta dourada com alto-relevo.","2,3 x 24,3 d.","Par (M-0519). Decorado com motivos florais e anjos","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0519","prato","Manufatura  de Capodimonte","Séc. XIX. 1830-1890","Itália. Nápoles.","Porcelana branca com policromia e tinta dourada com alto-relevo.","2,3 x 24,3 d.","Par (M-0518). Decorado com motivos florais e anjos.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0520","recipiente","","Séc. XX","Brasil (?)","Prata","1,9 x 9,0 diâm.","","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-0521","xícara","Rue de la Roquette - Jerome Vincent Dubois","Séc. XVIII. 1774-1790","França. Paris.","Porcelana branca com frisos dourados","6,9 x 11,8 x 9,8 d.","Conjunto prato (M-0522). Decorada com feixes de trigo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0522","Prato","Rue de la Roquette - Jerome Vincent Dubois","Séc. XVIII. 1774-1790","França. Paris","porcelana branca com frisos dourados","2,1 x 19 d.","Conjunto xícara (M-0521). Decorado com feixes de trigo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0523","travessa","","Séc. XIX","China","Porcelana policromada e vidrada.","3,6 x 38,7 x 30,8","Fundo branco com frisos pintados em vermelho férreo. Formato octogonal. Porcelana chinesa de exportação.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0524","xícara de chá","","Séc. XIX (?)","França (?)","Porcelana policromada e dourada.","9,5 x 9,7 x 7,7 (na borda)","Decorada com motivos florais em dourado e preto.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0525","caixa com miniatura","","Séc. XVIII","França ?","Madeira, marfim (osso?), tartaruga, metal dourado, aquarela e vidro.","2,3 x 6,1 diâm.","Com retrato de dama na tampa.","Interiores - Acessórios de Interiores","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0526","xícara","Georg Heufel","Séc. XIX. 1880-1900","Alemanha. Dresden","Porcelana policromada com frisos dourados. ","3,9 x 5,9","Decorada com cena campestre.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0527","recipiente","","?","?","","","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 3","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-0528","xícara com tampa","Manufatura de Porcelana de Sèvres. André Vincent Vieillard (1717-1790), pinturas.","Séc. XVIII. 1765.","França, Sèvres.","Porcelana policromada com frisos dourados.","6,0 x 9,7 x 7,8 (na tampa)","Decorada com cenas pastorais no pires e na reserva lateral. Pegador em forma de rosa.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0529","pombos da paz","Clóvis Graciano(1907,Araras/SP-1988,São Paulo/SP)","Séc. XX. 1972","Brasil.","Serigrafia sobre papel","40,0 x 40,0","Tiragem 11/80","Artes Visuais - Gravura","","Mapoteca - G2","Izadora Bertussi","Daniele Paro"
"M-0530","Xícara","","Séc. XVIII (?)","Áustria","Porcelana branca com friso dourado.","10,4 x 10,7 x 8,4 (na borda)","Decorada com cena rural.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0531","figura de santo (?)","","Séc. XVIII (?)","Peru","Óleo sobre tela colada em cartão.","20,0 x 15,6 irreg.","","Artes Visuais - Pintura","","Mapoteca - G5","Izadora Bertussi","Daniele Paro"
"M-0532","moldura de perfil de camarim de igreja","Mestre Valentim da Fonseca e Silva (c.1750,Serro/MG-1813,Rio de Janeiro/RJ)","Séc. XIX","Brasil. Rio de Janeiro.","madeira entalhada pintada e dourada","40 x 300 cm ap. ","Par M-1277. Provavelmente fragmento da peça completa.","Construção - Fragmentos de Construção","Arte Brasileira - Século XVIII e XIX","Sala de Jantar","Izadora Bertussi","Paulo de Freitas Costa"
"M-0533","xícara","Manufatura de Porcelana de Viena","Séc. XIX. 1828-1830","Austria. Viena","porcelana dourada com policromia.","10,8 x 12,4 x 10,4 d.","Decorada com cena rural e anjos.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0534","descanso para talher","Gallia Christofle. Desenho de Édouard-Marcel Sandoz","Séc XX. 1950/1960","França","Prata fundida.","a: 2,5x8,0x2,2; b: 1,9 x19,2x1,8; c: 4,3x8,1x2,0; d: 3,0x11,0x2,1; e: 1,9x9,4x2,1; f: 2,2x8,2x1,6; g:2,4x9,3x2,4","7 exemplares, em forma de animais.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0535","xícara","","Séc. XIX","França","porcelana dourada com policromia","12,2 x 11,4 x 9,0 (na borda)","Estilo ""Vieux Paris"". Decorada com retrato de Diane du Poitiers.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0536","bule de chá com réchaud (veilleuse)","Manufatura Real de Porcelana de Berlim","Séc. XVIII / XIX (?)","Alemanha. Berlim","Porcelana policromada e dourada.","10,1 x 16,2 ","Decorado com paisagem campestre","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-0537","xícara","Lorenz Hutschenreuther","Séc. XX. 1925-1939","Alemanha. Selb.","porcelana policromada com frisos dourados.","7,3 x 7,5 x 5,7 d. (na borda)","Fundo azul e motivos florais em relevo dourado.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0538","travessa","C. J. V. Ld.","Séc. XX. 1960","Inglaterra. Londres.","Prata","3,1 x 60,6 x 45,5","","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0539","chaleira com réchaud","Manufatura Real de Porcelanas de Meissen.","Séc. XIX (?)","Alemanha. Meissen.","Porcelana policromada com relevo; metal dourado.","27,5 x 27,5 x 20,1","Formato bola. Motivos florais em relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0540","travessa","C. J. V. Ld.","Séc. XX. 1960","Inglaterra. Londres.","Prata","2,4 x 40,0 diam.","","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0541","fff moldura","","final do séc. XIX / início do séc. XX","Alemanha / Europa Central (?)","Madeira entalhada e dourada","39,0 x 44,5 x 3,0                      janela - 27,5 x 33,0","","","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-0542","lenda etíope","","Séc. XX (?)","Etiópia","Guache (?) sobre tecido.","21,2 x 22,0 irreg.","Em cartão de Cortesia da Segy Gallery","Artes Visuais - Pintura","Arte Africana","Mapoteca - G5","Izadora Bertussi","Wipsley Mesquita"
"M-0543","travessa","C. J. V. Ld.","Séc. XX. 1960","Inglaterra. Londres.","Prata","2,4 x 40,0 diam.","","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0544","copo","","Séc. XX","Alemanha","Cristal lapidado e friso dourado.","7,4 x 6,4 d. irregular","","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0545","copo","","Séc. XX","Alemanha","Cristal lapidado, com alto-relevo e friso dourado.","6,4 x 6,6 d. irregular","Decorado com figura de casal.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0546","copo","","Séc. XX","Alemanha","Cristal lapidado, com alto-relevo e friso dourado.","7,7 x 7,0 d irregular.","Decorado com figura feminina e anjos.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0547","copo","","Séc. XX","Alemanha","Cristal jateado?; pigmento? em cor amarela.","8,3 x 8,2 d (na borda). Base: 4,5 d.","Decorado com representação de templo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0548","taça","","Séc. XX","Alemanha","Cristal lapidado com alto-relevo.","10,7 x 8,3 x 6,8 (na borda). Base: 7,7 d.","Decorada com representação de pássaros.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0549","taça","","Séc. XX","Alemanha","Cristal lapidado com alto-relevo.","10,7 x 8,3 x 6,8. Base: 7,6 d.","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0550","taça","","Séc. XX","Alemanha","Cristal lapidado com alto-relevo.","7,0 x 9,3 x 7,6 ( na borda).","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0551","copo","","Séc. XX","Alemanha","Cristal lapidado, com alto-relevo","7,9 x 6,3 d (na borda). Na base: 4,1 d.","Decorado com figuras de meninos.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0552","jarra","","Séc. XX","Alemanha","Cristal lapidado; metal.","27,7 x 14,1 x 10,4","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0553","garrafa","","Séc. XX","Alemanha","Cristal lapidado.","34,1 x 13,2 x 11,4","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0554","recipiente para saquê","","Séc. XX","China","Porcelana policromada.","13,4 x 12,1 d. Com suporte: 15,9 h","Porcelana chinesa tipo chocolate, com reservas família rosa. Decorado com motivos florais em cor laranja.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0555","Recipiente para saquê","","Séc. XX","China","Porcelana policromada.","13,9 x 12,5 d. Com suporte: 16,5 h","Porcelana chinesa tipo chocolate, com reservas família rosa. Decorado com motivos florais em cor de rosa.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0556","conjunto de recipientes para servir carnes","","Séc. XX","China","porcelana policromada e madeira.","5,9 x 48 d.","Dez peças: bandeja e 9 recipientes (a-i)","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Daniele Paro"
"M-0557","mesa de centro","","","","","60,5 x 76 x 75","","Interiores - Peças de Mobiliário","Mobiliário Europeu","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0558","banqueta","","","","","","","Interiores - Peças de Mobiliário","Mobiliário Europeu","Salão","Paulo de Freitas Costa","Mila Barbosa"
"M-0559","banqueta","","","","","","","Interiores - Peças de Mobiliário","Mobiliário Europeu","Salão","Paulo de Freitas Costa","Mila Barbosa"
"M-0560","figura de ancião em paisagem miniatura","","","","","","","","Arte Oriental","Reserva Técnica 1 (Q. Rosa)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0561","sofá","","Séc. XIX","França","Madeira entalhada, tiras de borracha, plumas, tecido de seda.","77 x 150 x 80 aprox.","Dois lugares.","Interiores - Peças de Mobiliário","","Sala de Música","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0562","sous-plat","Fernando Alves Pinto","Séc. XX","Brasil. São Paulo.","Prata","0,8 x 27,7","12 exemplares (a-l). Conjunto (M-0562 a M-0564)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0563","prato para pão","Fernando Alves Pinto","Séc. XX","Brasil. São Paulo.","Prata","0,6 x 15,2 diam.","12 exemplares (a-l). Conjunto (M-0562 a M-0564)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0564","lavanda","Fernando Alves Pinto","Séc. XX","Brasil. São Paulo.","Prata","5,2 x 12,5 diam.","12 exemplares (a-l). Conjunto (M-0562 a M-0564)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0565","travessa para caviar","Compagnie des Crstalleries de Baccarat","Séc. XX","França. Baccarat.","Cristal, metal dourado.","11,5 x 17,1 diâm.","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-0566","carimbo","","Séc. XII","China","Bronze com alto-relevo.","6,3 x 5,1 d.","","Comunicação Escrita","Arte Oriental","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Paulo de Freitas Costa"
"M-0567","bule","","Séc. XVIII","China","Porcelana policromada e vidrada","27,3 x 19,5 x 13,2 cm d.","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões, padrão idêntico ao Serviço de D. Joáo VI.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Salão","Izadora Bertussi","Mila Barbosa"
"M-0568","molheira","","Séc. XVIII","China","Porcelana policromada.","7,7 x 20 ,3 x 9,5 cm","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Salão","Izadora Bertussi","Mila Barbosa"
"M-0569","Molheira","","Séc. XVIII","China","Porcelana policromada e vidrada.","6,9 x 19,3 x 10,5","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões, padrão idêntico ao Serviço de D. Joáo VI. Com flor-de-liz.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-0570","molheira","","Séc. XVIII","China","Porcelana policromada.","7,9 x 20,1 x 9,6","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0571","molheira","","Séc. XVIII","China ","Porcelana policromada e vidrada.","7,9 x 20,5 x 9,2","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0572","molheira","","Séc. XVIII","China ","Porcelana policromada","8,9 x 20,1 x 9,7","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0573","recipiente","","Séc. XVIII","China","Porcelana policromada.","8,4 x 11,7 d.","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0574","saleiro","","Séc. XVIII","China","Porcelana policromada e vidrada com frisos dourados.","4,9 x 7,7 cm d.","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Salão","Izadora Bertussi","Mila Barbosa"
"M-0575","saleiro","","Séc. XVIII","China","Porcelana policromada e vidrada com friso dourado.","5,9 x 7,8 cm d.","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Salão","Izadora Bertussi","Mila Barbosa"
"M-0576","recipiente","","Séc. XVIII","China","Porcelana policromada e vidrada.","8,9 x 11,8 d. ap.","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0577","travessa","","Séc. XVIII","China","Porcelana policromada e vidrada.","2,4 x 27,4 x 18,2 cm","Porcelana chinesa de exportação. Serviço dos galos.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Salão","Izadora Bertussi","Mila Barbosa"
"M-0578","travessa ","","Séc. XVIII","China","Porcelana policromada e vidrada.","3,1 x 34,7 d","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0579","travessa","","Séc. XVIII","China","Porcelana policromada e vidrada.","4,0 x 37,8 d.","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-0580","travessa","","Séc. XVIII","China","Porcelana policromada e vidrada.","3,6 x 41,2 d. ap.","Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
